OBJECTID,uuid,event_id,event_name,start_date,end_date,locality,season,geometry_source,year,long,lat,location,OBJECTID,TARGET_FID,DATASETNAM,COMPLEVEL,WSCMDA,WSCSDA,WSCSSDA,FDA,WSCMDANAME,WSCSDANAME,WSCSSDANAM
1004,910ac893-af43-4eca-88d1-4fba9e340cbd,4a83c67d-198a-4be6-804a-0bed78304dcc,,3/29/1998,4/2/1998,Notre-Dame-des-Prairies,spring,MSPQ,1998,-73,46.0466863,-73.42735529999999 46.04668630000003,1004,1004,02OB000,NHN-CL2,2,02O,02OB,02OB,St. Lawrence Drainage Area,Central St. Lawrence,L'Assomption
1005,19552f4e-2d43-47ad-8934-308fe26dafb0,023493ce-1382-4da3-adf8-aca6a9a5a867,,4/1/2014,n/a - nd,Joliette,spring,MSPQ,2014,-73,46.0078512,-73.42524509999998 46.00785120000006,1005,1005,02OB000,NHN-CL2,2,02O,02OB,02OB,St. Lawrence Drainage Area,Central St. Lawrence,L'Assomption
1006,cad5b030-48d9-4d96-9361-b036e3d7b2e7,45cc7fe3-ee7d-4ffa-9714-eeda1056ad93,,4/26/2009,n/a - nd,Joliette,spring,MSPQ,2009,-73,45.9947472,-73.42061599999994 45.99474720000006,1006,1006,02OB000,NHN-CL2,2,02O,02OB,02OB,St. Lawrence Drainage Area,Central St. Lawrence,L'Assomption
1008,de596d9a-3a32-4975-be1d-dfe382fae614,55163fc5-d04a-4174-8dc6-68e24fd9cd2c,,4/11/2015,4/12/2015,Saint-Félix-de-Valois,spring,MSPQ,2015,-73,46.1728591,-73.47988689999994 46.17285910000004,1008,1008,02OB000,NHN-CL2,2,02O,02OB,02OB,St. Lawrence Drainage Area,Central St. Lawrence,L'Assomption
1010,1be2f5eb-3596-4515-8841-0d1289ff8253,8c901daf-8e02-4bcb-96a5-777dd6d23265,,3/26/2021,3/31/2021,Saint-Félix-de-Valois,spring,MSPQ,2021,-73,46.1637666,-73.43796319999996 46.16376660000003,1010,1010,02OB000,NHN-CL2,2,02O,02OB,02OB,St. Lawrence Drainage Area,Central St. Lawrence,L'Assomption
1011,66119341-40eb-4b9f-b147-e25d1e2910fb,4a83c67d-198a-4be6-804a-0bed78304dcc,,3/29/1998,4/2/1998,Saint-Félix-de-Valois,spring,MSPQ,1998,-73,46.1292395,-73.43386449999997 46.12923950000004,1011,1011,02OB000,NHN-CL2,2,02O,02OB,02OB,St. Lawrence Drainage Area,Central St. Lawrence,L'Assomption
1012,756b5ab9-b514-4ea9-b34f-652bff43bb2d,e287ed58-0d88-45f9-8fe8-cc31b2d25fbe,,4/24/2007,n/a - nd,Saint-Félix-de-Valois,spring,MSPQ,2007,-73,46.1733046,-73.47961879999997 46.17330460000005,1012,1012,02OB000,NHN-CL2,2,02O,02OB,02OB,St. Lawrence Drainage Area,Central St. Lawrence,L'Assomption
1014,9b22e792-71f3-44f0-8958-e977ad6e0db1,023493ce-1382-4da3-adf8-aca6a9a5a867,,4/1/2014,n/a - nd,Saint-Félix-de-Valois,spring,MSPQ,2014,-73,46.1396835,-73.44838259999995 46.13968350000005,1014,1014,02OB000,NHN-CL2,2,02O,02OB,02OB,St. Lawrence Drainage Area,Central St. Lawrence,L'Assomption
1015,f2ebbd6c-9efe-44d6-8af0-3fe2db41a5d1,023493ce-1382-4da3-adf8-aca6a9a5a867,,4/1/2014,n/a - nd,Saint-Jean-de-Matha,spring,MSPQ,2014,-74,46.2298454,-73.58034479999998 46.229845400000045,1015,1015,02OB000,NHN-CL2,2,02O,02OB,02OB,St. Lawrence Drainage Area,Central St. Lawrence,L'Assomption
1016,b3760aa8-99ac-4c79-a368-99b38317921f,45cc7fe3-ee7d-4ffa-9714-eeda1056ad93,,4/26/2009,n/a - nd,Saint-Jean-de-Matha,spring,MSPQ,2009,-74,46.2179634,-73.57609169999995 46.21796340000003,1016,1016,02OB000,NHN-CL2,2,02O,02OB,02OB,St. Lawrence Drainage Area,Central St. Lawrence,L'Assomption
1017,34031a90-af27-4a6b-b7cb-e463907cafa6,4a83c67d-198a-4be6-804a-0bed78304dcc,,3/29/1998,4/2/1998,Saint-Liguori,spring,MSPQ,1998,-74,46.0094381,-73.57070959999999 46.00943810000007,1017,1017,02OB000,NHN-CL2,2,02O,02OB,02OB,St. Lawrence Drainage Area,Central St. Lawrence,L'Assomption
1018,774687af-dc31-4046-8ceb-a2363d3a8f59,dc14cd63-1e9b-4dfd-abae-ef250ed39bfd,,4/29/2008,5/1/2008,Saint-Jean-de-Matha,spring,MSPQ,2008,-74,46.2534594,-73.56645269999996 46.253459400000054,1018,1018,02OB000,NHN-CL2,2,02O,02OB,02OB,St. Lawrence Drainage Area,Central St. Lawrence,L'Assomption
1019,92ba1d5f-9d9e-45a4-b1d8-2b0e453f1138,dc14cd63-1e9b-4dfd-abae-ef250ed39bfd,,4/29/2008,5/1/2008,Saint-Damien,spring,MSPQ,2008,-74,46.3119955,-73.56000549999999 46.31199550000008,1019,1019,02OB000,NHN-CL2,2,02O,02OB,02OB,St. Lawrence Drainage Area,Central St. Lawrence,L'Assomption
1021,d0ce2784-45d2-4991-88c9-1c832b291dde,fda18e4e-5eff-48ef-a3f8-5b6c9010e5b4,,4/18/2006,4/18/2006,Saint-Jean-de-Matha,spring,MSPQ,2006,-74,46.2936694,-73.55961749999994 46.293669400000056,1021,1021,02OB000,NHN-CL2,2,02O,02OB,02OB,St. Lawrence Drainage Area,Central St. Lawrence,L'Assomption
1022,8aca7b60-4222-4ff2-97d0-e2876e18020e,e287ed58-0d88-45f9-8fe8-cc31b2d25fbe,,4/24/2007,n/a - nd,Saint-Damien,spring,MSPQ,2007,-74,46.3096095,-73.55960149999999 46.30960950000008,1022,1022,02OB000,NHN-CL2,2,02O,02OB,02OB,St. Lawrence Drainage Area,Central St. Lawrence,L'Assomption
1023,d2f25863-883b-4a19-983d-3d5ef66c8802,e287ed58-0d88-45f9-8fe8-cc31b2d25fbe,,4/24/2007,n/a - nd,Saint-Jean-de-Matha,spring,MSPQ,2007,-74,46.2936624,-73.55959249999995 46.29366240000007,1023,1023,02OB000,NHN-CL2,2,02O,02OB,02OB,St. Lawrence Drainage Area,Central St. Lawrence,L'Assomption
1024,560eb106-9de4-4f04-9c16-05d9b3fe1c65,8d45d0e6-f9a1-4560-b41a-b964b0ad0a2e,,5/6/2011,n/a - nd,Saint-Damien,spring,MSPQ,2011,-74,46.3103435,-73.55935649999998 46.310343500000045,1024,1024,02OB000,NHN-CL2,2,02O,02OB,02OB,St. Lawrence Drainage Area,Central St. Lawrence,L'Assomption
1025,d1b60e08-7f6a-4acb-993d-b32cc515955b,34b8bf87-c039-46fb-ae9c-90a5c30d41cc,,4/25/2005,n/a - nd,Saint-Jean-de-Matha,spring,MSPQ,2005,-74,46.2946484,-73.55920149999997 46.29464840000003,1025,1025,02OB000,NHN-CL2,2,02O,02OB,02OB,St. Lawrence Drainage Area,Central St. Lawrence,L'Assomption
1026,939eb7a7-0bc0-4ab7-a60d-b2d4576bae20,34b8bf87-c039-46fb-ae9c-90a5c30d41cc,,4/25/2005,n/a - nd,Saint-Damien,spring,MSPQ,2005,-74,46.3131725,-73.55876749999999 46.313172500000064,1026,1026,02OB000,NHN-CL2,2,02O,02OB,02OB,St. Lawrence Drainage Area,Central St. Lawrence,L'Assomption
1027,6903c572-dc22-4b78-bd5e-c137b06865fc,4a83c67d-198a-4be6-804a-0bed78304dcc,,3/29/1998,4/2/1998,Saint-Jean-de-Matha,spring,MSPQ,1998,-74,46.2983304,-73.55806949999999 46.298330400000054,1027,1027,02OB000,NHN-CL2,2,02O,02OB,02OB,St. Lawrence Drainage Area,Central St. Lawrence,L'Assomption
1028,dca7f582-33fd-45c3-bf10-a1fa04a0a5dc,4a83c67d-198a-4be6-804a-0bed78304dcc,,3/29/1998,4/2/1998,Saint-Liguori,spring,MSPQ,1998,-74,46.0075001,-73.55754149999996 46.00750010000007,1028,1028,02OB000,NHN-CL2,2,02O,02OB,02OB,St. Lawrence Drainage Area,Central St. Lawrence,L'Assomption
1029,03293c5d-290b-4963-9615-39bb88470ded,023493ce-1382-4da3-adf8-aca6a9a5a867,,4/1/2014,n/a - nd,Saint-Liguori,spring,MSPQ,2014,-74,46.0078831,-73.55697049999998 46.00788310000007,1029,1029,02OB000,NHN-CL2,2,02O,02OB,02OB,St. Lawrence Drainage Area,Central St. Lawrence,L'Assomption
1030,a3e4e8db-45fe-492c-967d-77639f3e67d3,fda18e4e-5eff-48ef-a3f8-5b6c9010e5b4,,4/18/2006,4/18/2006,Saint-Jean-de-Matha,spring,MSPQ,2006,-74,46.2733384,-73.53940449999999 46.27333840000006,1030,1030,02OB000,NHN-CL2,2,02O,02OB,02OB,St. Lawrence Drainage Area,Central St. Lawrence,L'Assomption
1031,cd81e2a5-e6e9-4e45-adfb-d47e53c12fdb,34b8bf87-c039-46fb-ae9c-90a5c30d41cc,,4/25/2005,n/a - nd,Saint-Liguori,spring,MSPQ,2005,-74,46.0073211,-73.57139359999996 46.00732110000007,1031,1031,02OB000,NHN-CL2,2,02O,02OB,02OB,St. Lawrence Drainage Area,Central St. Lawrence,L'Assomption
1033,1013732f-6721-4882-81bc-a9fa7a3b86e6,4a83c67d-198a-4be6-804a-0bed78304dcc,,3/29/1998,4/2/1998,Sainte-Béatrix,spring,MSPQ,1998,-74,46.2012484,-73.60570979999994 46.201248400000054,1033,1033,02OB000,NHN-CL2,2,02O,02OB,02OB,St. Lawrence Drainage Area,Central St. Lawrence,L'Assomption
1034,8f6eb127-5280-4e4f-bbe2-b6696779e25d,4a83c67d-198a-4be6-804a-0bed78304dcc,,3/29/1998,4/2/1998,Sainte-Béatrix,spring,MSPQ,1998,-74,46.2011284,-73.60484079999998 46.20112840000007,1034,1034,02OB000,NHN-CL2,2,02O,02OB,02OB,St. Lawrence Drainage Area,Central St. Lawrence,L'Assomption
1043,636a5fe6-2e38-4d48-b1b6-4ce19de3ffdd,1afa7b8e-00d2-47ef-8193-1ae7cd0cb13c,,5/4/2010,n/a - nd,,spring,MSPQ,2010,-73,46.0953282,-73.34602469999999 46.09532820000004,1043,1043,02OB000,NHN-CL2,2,02O,02OB,02OB,St. Lawrence Drainage Area,Central St. Lawrence,L'Assomption
1051,3474a96f-e023-480c-bc06-8cb41a01eeb2,ca660c96-aa8f-4dbf-9167-df8fc6d5c399,,3/30/2000,3/30/2000,Saint-Félix-de-Valois,spring,MSPQ,2000,-73,46.1593496,-73.39184029999996 46.15934960000004,1051,1051,02OB000,NHN-CL2,2,02O,02OB,02OB,St. Lawrence Drainage Area,Central St. Lawrence,L'Assomption
1056,fa634dc0-55b6-4c98-97f6-9e84c2374943,a78b2b5c-2ae3-41bd-8b31-8cd4af1f4deb,,3/19/2010,n/a - nd,Sainte Geneviève-de-Berthier,spring,MSPQ,2010,-73,46.083333,-73.21666699999997 46.08333300000004,1056,1056,02OB000,NHN-CL2,2,02O,02OB,02OB,St. Lawrence Drainage Area,Central St. Lawrence,L'Assomption
1076,c271c0aa-0db9-4df2-a347-caf8b46aa23b,4a83c67d-198a-4be6-804a-0bed78304dcc,,3/29/1998,4/2/1998,Charlemagne,spring,MSPQ,1998,-73,45.7220269,-73.48291979999993 45.72202690000006,1076,1076,02OB000,NHN-CL2,2,02O,02OB,02OB,St. Lawrence Drainage Area,Central St. Lawrence,L'Assomption
1077,94325aa1-fc2f-4323-84f8-0c9e7f95cfe5,4a83c67d-198a-4be6-804a-0bed78304dcc,,3/29/1998,4/2/1998,Repentigny,spring,MSPQ,1998,-73,45.7525078,-73.46682969999995 45.752507800000046,1077,1077,02OB000,NHN-CL2,2,02O,02OB,02OB,St. Lawrence Drainage Area,Central St. Lawrence,L'Assomption
1121,9125330d-e76e-43b0-8a06-5c6a29e05095,4a83c67d-198a-4be6-804a-0bed78304dcc,,3/29/1998,4/2/1998,Chertsey,spring,MSPQ,1998,-74,46.1367187,-73.86464889999996 46.136718700000074,1121,1121,02OB000,NHN-CL2,2,02O,02OB,02OB,St. Lawrence Drainage Area,Central St. Lawrence,L'Assomption
1122,224ca48d-0526-4b21-be93-65b51f8f8f65,fa252146-0ea4-4d27-86e6-0d93be3fe38f,,5/2/2005,n/a - nd,Chertsey,spring,MSPQ,2005,-74,46.1364657,-73.86440589999995 46.13646570000003,1122,1122,02OB000,NHN-CL2,2,02O,02OB,02OB,St. Lawrence Drainage Area,Central St. Lawrence,L'Assomption
1123,1d6a4f17-0639-41f7-8c81-40b0b550c615,34b8bf87-c039-46fb-ae9c-90a5c30d41cc,,4/25/2005,n/a - nd,Chertsey,spring,MSPQ,2005,-74,46.1084497,-73.85700679999997 46.10844970000005,1123,1123,02OB000,NHN-CL2,2,02O,02OB,02OB,St. Lawrence Drainage Area,Central St. Lawrence,L'Assomption
1124,67409cc0-5e81-4bea-ac8c-cad0b1f60a63,e287ed58-0d88-45f9-8fe8-cc31b2d25fbe,,4/24/2007,n/a - nd,Saint-Alphonse-Rodriguez,spring,MSPQ,2007,-74,46.2375295,-73.72927209999995 46.23752950000005,1124,1124,02OB000,NHN-CL2,2,02O,02OB,02OB,St. Lawrence Drainage Area,Central St. Lawrence,L'Assomption
1125,e598ee86-c4c6-46e9-9bb5-aba099ac9723,4a83c67d-198a-4be6-804a-0bed78304dcc,,3/29/1998,4/2/1998,Saint-Côme,spring,MSPQ,1998,-74,46.2771497,-73.76242399999995 46.27714970000005,1125,1125,02OB000,NHN-CL2,2,02O,02OB,02OB,St. Lawrence Drainage Area,Central St. Lawrence,L'Assomption
1126,9547f7cb-e219-4437-a6dc-384c3497a15d,fa252146-0ea4-4d27-86e6-0d93be3fe38f,,5/2/2005,n/a - nd,Chertsey,spring,MSPQ,2005,-74,46.1092777,-73.85496379999995 46.109277700000064,1126,1126,02OB000,NHN-CL2,2,02O,02OB,02OB,St. Lawrence Drainage Area,Central St. Lawrence,L'Assomption
1127,5fd94beb-eefe-44fb-92c2-cdf4a28b75ff,7490c0c7-fb3d-44aa-9b0f-f33b4a1c6e31,,12/26/2003,n/a - nd,Rawdon,winter,MSPQ,2003,-74,46.049658,-73.81011199999995 46.04965800000008,1127,1127,02OB000,NHN-CL2,2,02O,02OB,02OB,St. Lawrence Drainage Area,Central St. Lawrence,L'Assomption
1128,0f266aea-6dcd-471c-9621-9b6799ef5d7d,4a83c67d-198a-4be6-804a-0bed78304dcc,,3/29/1998,4/2/1998,Saint-Côme,spring,MSPQ,1998,-74,46.2733357,-73.76665909999997 46.273335700000075,1128,1128,02OB000,NHN-CL2,2,02O,02OB,02OB,St. Lawrence Drainage Area,Central St. Lawrence,L'Assomption
1129,ab903f48-0eaa-4125-afcb-ea6db03192c2,dc14cd63-1e9b-4dfd-abae-ef250ed39bfd,,4/29/2008,5/1/2008,Saint-Côme,spring,MSPQ,2008,-74,46.2729927,-73.76484609999994 46.27299270000003,1129,1129,02OB000,NHN-CL2,2,02O,02OB,02OB,St. Lawrence Drainage Area,Central St. Lawrence,L'Assomption
1130,df0ba6eb-3675-4fd8-881e-4d5aef102a93,dc14cd63-1e9b-4dfd-abae-ef250ed39bfd,,4/29/2008,5/1/2008,Rawdon,spring,MSPQ,2008,-74,46.0505491,-73.73124609999996 46.05054910000007,1130,1130,02OB000,NHN-CL2,2,02O,02OB,02OB,St. Lawrence Drainage Area,Central St. Lawrence,L'Assomption
1131,0ce97ca2-0550-430e-8747-f48947676c6f,45cc7fe3-ee7d-4ffa-9714-eeda1056ad93,,4/26/2009,n/a - nd,Rawdon,spring,MSPQ,2009,-74,46.0368881,-73.70588499999997 46.036888100000056,1131,1131,02OB000,NHN-CL2,2,02O,02OB,02OB,St. Lawrence Drainage Area,Central St. Lawrence,L'Assomption
1133,17ed4a16-d021-47fd-b359-675e881eb753,dc14cd63-1e9b-4dfd-abae-ef250ed39bfd,,4/29/2008,5/1/2008,Saint-Alphonse-Rodriguez,spring,MSPQ,2008,-74,46.2148304,-73.71228019999995 46.21483040000004,1133,1133,02OB000,NHN-CL2,2,02O,02OB,02OB,St. Lawrence Drainage Area,Central St. Lawrence,L'Assomption
1134,131c25b2-0ed4-4491-936c-ac579d968633,023493ce-1382-4da3-adf8-aca6a9a5a867,,4/1/2014,n/a - nd,Saint-Alphonse-Rodriguez,spring,MSPQ,2014,-74,46.2155014,-73.70975909999999 46.21550140000005,1134,1134,02OB000,NHN-CL2,2,02O,02OB,02OB,St. Lawrence Drainage Area,Central St. Lawrence,L'Assomption
1267,51b754da-0d2d-4dc4-a0ba-edf7b1ba9483,dc14cd63-1e9b-4dfd-abae-ef250ed39bfd,,4/29/2008,5/1/2008,Saint-Donat,spring,MSPQ,2008,-74,46.3331144,-74.11920259999994 46.333114400000056,1267,1267,02OB000,NHN-CL2,2,02O,02OB,02OB,St. Lawrence Drainage Area,Central St. Lawrence,L'Assomption
1274,17fe2676-1570-4973-a7d1-3a7ac31b1420,4a83c67d-198a-4be6-804a-0bed78304dcc,,3/29/1998,4/2/1998,Chertsey,spring,MSPQ,1998,-74,46.1924459,-73.87989209999995 46.19244590000005,1274,1274,02OB000,NHN-CL2,2,02O,02OB,02OB,St. Lawrence Drainage Area,Central St. Lawrence,L'Assomption
1396,9fff28ac-79b1-4f77-bb31-33e483b9d341,b513a4b2-3ced-4383-8c72-b49e46387996,,4/4/2005,n/a - nd,Crabtree,spring,MSPQ,2005,-73,45.9740661,-73.48048219999998 45.97406610000007,1396,1396,02OB000,NHN-CL2,2,02O,02OB,02OB,St. Lawrence Drainage Area,Central St. Lawrence,L'Assomption
1405,1631a7fd-9529-436d-ba9d-ac3a38ce1cdd,4a83c67d-198a-4be6-804a-0bed78304dcc,,3/29/1998,4/2/1998,Crabtree,spring,MSPQ,1998,-73,45.9795071,-73.47841719999997 45.979507100000035,1405,1405,02OB000,NHN-CL2,2,02O,02OB,02OB,St. Lawrence Drainage Area,Central St. Lawrence,L'Assomption
1410,81947aa0-8803-4862-9d99-21a8cf9e8320,45cc7fe3-ee7d-4ffa-9714-eeda1056ad93,,4/26/2009,n/a - nd,Saint-Calixte,spring,MSPQ,2009,-74,45.9462318,-73.83734269999997 45.94623180000008,1410,1410,02OB000,NHN-CL2,2,02O,02OB,02OB,St. Lawrence Drainage Area,Central St. Lawrence,L'Assomption
1411,8f4e5f37-c6ea-4eae-a621-7a37053f9772,e94c9f60-4723-4586-adac-9486187adda3,,3/29/2020,5/17/2020,Saint-Calixte,spring,MSPQ,2020,-74,45.9506258,-73.84822879999996 45.95062580000007,1411,1411,02OB000,NHN-CL2,2,02O,02OB,02OB,St. Lawrence Drainage Area,Central St. Lawrence,L'Assomption
1412,9c65ebb5-825a-49a1-9553-a963f25b2eb9,dc14cd63-1e9b-4dfd-abae-ef250ed39bfd,,4/29/2008,5/1/2008,Saint-Calixte,spring,MSPQ,2008,-74,45.9345118,-73.84171269999996 45.93451180000005,1412,1412,02OB000,NHN-CL2,2,02O,02OB,02OB,St. Lawrence Drainage Area,Central St. Lawrence,L'Assomption
1413,933ed116-9eda-4735-b4b4-457da1316669,023493ce-1382-4da3-adf8-aca6a9a5a867,,4/1/2014,n/a - nd,Saint-Calixte,spring,MSPQ,2014,-74,45.9427998,-73.83870669999999 45.942799800000046,1413,1413,02OB000,NHN-CL2,2,02O,02OB,02OB,St. Lawrence Drainage Area,Central St. Lawrence,L'Assomption
1414,ceeb51d3-2ede-4afa-ae8b-757620bbeab4,dc265c57-794a-4085-9710-1b710d10d09c,,5/12/1997,5/12/1997,Saint-Esprit,spring,MSPQ,1997,-74,45.9012358,-73.66535839999995 45.90123580000005,1414,1414,02OB000,NHN-CL2,2,02O,02OB,02OB,St. Lawrence Drainage Area,Central St. Lawrence,L'Assomption
1415,57715e01-c45b-49a5-a185-2143b91fcf64,e94c9f60-4723-4586-adac-9486187adda3,,3/29/2020,5/17/2020,Saint-Esprit,spring,MSPQ,2020,-74,45.9012358,-73.66535839999995 45.90123580000005,1415,1415,02OB000,NHN-CL2,2,02O,02OB,02OB,St. Lawrence Drainage Area,Central St. Lawrence,L'Assomption
1416,da1b4473-a60a-4b1b-9726-edae17934c33,4a83c67d-198a-4be6-804a-0bed78304dcc,,3/29/1998,4/2/1998,Crabtree,spring,MSPQ,1998,-73,45.9773731,-73.47771819999997 45.97737310000008,1416,1416,02OB000,NHN-CL2,2,02O,02OB,02OB,St. Lawrence Drainage Area,Central St. Lawrence,L'Assomption
1417,d5a7b3cc-321d-4c00-a926-5838df9b2c56,4a83c67d-198a-4be6-804a-0bed78304dcc,,3/29/1998,4/2/1998,Crabtree,spring,MSPQ,1998,-73,45.9732551,-73.47552819999999 45.973255100000074,1417,1417,02OB000,NHN-CL2,2,02O,02OB,02OB,St. Lawrence Drainage Area,Central St. Lawrence,L'Assomption
1418,ff5135c7-c4af-4254-8a14-9e9a860ed6c4,8c901daf-8e02-4bcb-96a5-777dd6d23265,,3/26/2021,3/31/2021,Saint-Paul,spring,MSPQ,2021,-73,45.9887227,-73.42129239999997 45.98872270000004,1418,1418,02OB000,NHN-CL2,2,02O,02OB,02OB,St. Lawrence Drainage Area,Central St. Lawrence,L'Assomption
1419,47c516a9-78e4-40c0-9979-5d64c606a288,dc14cd63-1e9b-4dfd-abae-ef250ed39bfd,,4/29/2008,5/1/2008,Saint-Paul,spring,MSPQ,2008,-73,45.9463911,-73.40374899999995 45.94639110000003,1419,1419,02OB000,NHN-CL2,2,02O,02OB,02OB,St. Lawrence Drainage Area,Central St. Lawrence,L'Assomption
1449,e88c594f-c2d9-436f-9dcf-fd220894b0b5,34b8bf87-c039-46fb-ae9c-90a5c30d41cc,,4/25/2005,n/a - nd,Sainte-Julienne,spring,MSPQ,2005,-74,46.0124721,-73.67377789999995 46.012472100000025,1449,1449,02OB000,NHN-CL2,2,02O,02OB,02OB,St. Lawrence Drainage Area,Central St. Lawrence,L'Assomption
1454,12ebdd4e-28e7-4c5d-b550-2a7dc09340f9,1bf8dbca-cc7f-4713-aaa7-5a01e7f99f7d,,4/10/1993,n/a - nd,L'Épiphanie,spring,MSPQ,1993,-73,45.8437511,-73.48582479999999 45.84375110000008,1454,1454,02OB000,NHN-CL2,2,02O,02OB,02OB,St. Lawrence Drainage Area,Central St. Lawrence,L'Assomption
1456,8e9dfd36-2dcf-4bcd-94b7-7548e4c787cd,4a83c67d-198a-4be6-804a-0bed78304dcc,,3/29/1998,4/2/1998,L'Épiphanie,spring,MSPQ,1998,-73,45.8443701,-73.48084279999995 45.84437010000005,1456,1456,02OB000,NHN-CL2,2,02O,02OB,02OB,St. Lawrence Drainage Area,Central St. Lawrence,L'Assomption
1457,07424ef8-4c5b-4153-8b55-1f9bece48d3f,4a83c67d-198a-4be6-804a-0bed78304dcc,,3/29/1998,4/2/1998,L'Assomption,spring,MSPQ,1998,-73,45.8359141,-73.41475269999995 45.835914100000025,1457,1457,02OB000,NHN-CL2,2,02O,02OB,02OB,St. Lawrence Drainage Area,Central St. Lawrence,L'Assomption
1462,221d4358-4b63-4a3d-bafa-e6b3df74288b,b6e6620a-3be1-400a-a846-ad2fd41276b4,,1/6/1993,1/6/1993,Saint-Roch-de-l'Achigan,winter,MSPQ,1993,-74,45.8566799,-73.59894369999995 45.856679900000074,1462,1462,02OB000,NHN-CL2,2,02O,02OB,02OB,St. Lawrence Drainage Area,Central St. Lawrence,L'Assomption
1502,f4bff3ed-385a-4174-b436-0ca7f596b651,1bf8dbca-cc7f-4713-aaa7-5a01e7f99f7d,,4/10/1993,n/a - nd,L'Épiphanie,spring,MSPQ,1993,-73,45.8484731,-73.48454579999998 45.848473100000035,1502,1502,02OB000,NHN-CL2,2,02O,02OB,02OB,St. Lawrence Drainage Area,Central St. Lawrence,L'Assomption
1546,3713c1af-06d3-4543-916d-26a5426448c4,b513a4b2-3ced-4383-8c72-b49e46387996,,4/4/2005,n/a - nd,Sainte-Élisabeth,spring,MSPQ,2005,-73,46.0974214,-73.35168509999994 46.09742140000003,1546,1546,02OB000,NHN-CL2,2,02O,02OB,02OB,St. Lawrence Drainage Area,Central St. Lawrence,L'Assomption
1620,a7092032-4fe1-4f92-942f-b54fb645949b,a8ec3dab-fa4b-46bb-8784-2032bc24c393,,5/1/2023,n/a - nd,Saint-Côme,spring,CGNDB,2023,-74,46.2705556,-73.77305559999996 46.27055560000008,1620,1620,02OB000,NHN-CL2,2,02O,02OB,02OB,St. Lawrence Drainage Area,Central St. Lawrence,L'Assomption
102,9547022e-4b8a-4a4f-ae64-45f858d70297,45cc7fe3-ee7d-4ffa-9714-eeda1056ad93,,4/26/2009,n/a - nd,Yamachiche,spring,MSPQ,2009,-73,46.2881852,-72.80219069999998 46.28818520000004,102,102,02OC000,NHN-CL2,2,02O,02OC,02OC,St. Lawrence Drainage Area,Central St. Lawrence,Loup
116,18668f91-485f-4c24-af79-3bc52b9d6cb8,e94c9f60-4723-4586-adac-9486187adda3,,3/29/2020,5/17/2020,Yamachiche,spring,MSPQ,2020,-73,46.280077,-72.83550499999996 46.28007700000006,116,116,02OC000,NHN-CL2,2,02O,02OC,02OC,St. Lawrence Drainage Area,Central St. Lawrence,Loup
117,b3dbe479-aed8-4d18-bd8b-e8db39014a4a,8d45d0e6-f9a1-4560-b41a-b964b0ad0a2e,,5/6/2011,n/a - nd,Yamachiche,spring,MSPQ,2011,-73,46.2870942,-72.82972759999996 46.28709420000007,117,117,02OC000,NHN-CL2,2,02O,02OC,02OC,St. Lawrence Drainage Area,Central St. Lawrence,Loup
118,d3e1806d-d4cf-4566-bcfc-88cc325d1448,8c901daf-8e02-4bcb-96a5-777dd6d23265,,3/26/2021,3/31/2021,Yamachiche,spring,MSPQ,2021,-73,46.280077,-72.83550499999996 46.28007700000006,118,118,02OC000,NHN-CL2,2,02O,02OC,02OC,St. Lawrence Drainage Area,Central St. Lawrence,Loup
119,9f9eb7a2-d824-4e3e-8f56-543149b3ccd9,023493ce-1382-4da3-adf8-aca6a9a5a867,,4/1/2014,n/a - nd,Yamachiche,spring,MSPQ,2014,-73,46.2731462,-72.80439559999996 46.27314620000004,119,119,02OC000,NHN-CL2,2,02O,02OC,02OC,St. Lawrence Drainage Area,Central St. Lawrence,Loup
152,c0ce9790-06f4-44ed-833c-d3cdb1722cb9,15c4816e-a892-4a0f-9bbb-4ce2cceeb77e,,4/7/2017,5/15/2017,Saint-Gabriel,spring,MSPQ,2017,-73,46.3022691,-73.38715909999996 46.302269100000046,152,152,02OC000,NHN-CL2,2,02O,02OC,02OC,St. Lawrence Drainage Area,Central St. Lawrence,Loup
257,98c28826-d0d3-483e-b372-5ec6ab07064b,15c4816e-a892-4a0f-9bbb-4ce2cceeb77e,,4/7/2017,5/15/2017,Mandeville,spring,MSPQ,2017,-73,46.4065242,-73.39600949999993 46.406524200000035,257,257,02OC000,NHN-CL2,2,02O,02OC,02OC,St. Lawrence Drainage Area,Central St. Lawrence,Loup
263,07a3cde8-fa9f-41f9-ac6a-193d011202fb,15c4816e-a892-4a0f-9bbb-4ce2cceeb77e,,4/7/2017,5/15/2017,Saint-Alexis-des-Monts,spring,MSPQ,2017,-73,46.4061179,-73.10341889999995 46.40611790000003,263,263,02OC000,NHN-CL2,2,02O,02OC,02OC,St. Lawrence Drainage Area,Central St. Lawrence,Loup
268,a210a2da-5cbf-4811-ab53-1f89c43ada67,15c4816e-a892-4a0f-9bbb-4ce2cceeb77e,,4/7/2017,5/15/2017,Yamachiche,spring,MSPQ,2017,-73,46.2753857,-72.83857839999996 46.27538570000007,268,268,02OC000,NHN-CL2,2,02O,02OC,02OC,St. Lawrence Drainage Area,Central St. Lawrence,Loup
